<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
DJ.W1FIN,D,20161208,000000,117.1526784,118.1210999,117.1474153,117.9368893,6582
DJ.W1FIN,D,20161209,000000,117.9684682,118.0263630,117.4474154,117.8000471,6010
DJ.W1FIN,D,20161211,000000,117.8000471,117.8000471,117.8000471,117.8000471,1
DJ.W1FIN,D,20161212,000000,117.8947840,117.9526788,117.0474152,117.2947838,5963
DJ.W1FIN,D,20161213,000000,117.2526785,117.9947840,117.1210995,117.6895208,5534
DJ.W1FIN,D,20161214,000000,117.7316260,117.7526787,116.2316254,116.3421518,6304
DJ.W1FIN,D,20161215,000000,116.2947834,116.7158362,115.8053095,116.4105729,6755
DJ.W1FIN,D,20161216,000000,116.5000466,116.6526782,116.1684675,116.2684676,5891
DJ.W1FIN,D,20161218,000000,116.2842570,116.2842570,116.2842570,116.2842570,1
DJ.W1FIN,D,20161219,000000,116.2421518,116.3421518,115.7263621,115.9421516,5486
DJ.W1FIN,D,20161220,000000,115.9684674,116.5632045,115.7158358,116.5474150,5474
DJ.W1FIN,D,20161221,000000,116.6210993,116.7158362,116.3053097,116.3105728,5383
DJ.W1FIN,D,20161222,000000,116.2842570,116.3000465,115.7158358,115.9526780,5405
DJ.W1FIN,D,20161223,000000,115.9632043,116.0368885,115.7684674,116.0105727,4988
DJ.W1FIN,D,20161225,000000,116.0263622,116.0263622,116.0210990,116.0210990,4
DJ.W1FIN,D,20161226,000000,115.9737306,116.0474148,115.9316253,116.0105727,5370
DJ.W1FIN,D,20161227,000000,115.9474148,116.1210991,115.9105727,116.0421517,4689
DJ.W1FIN,D,20161228,000000,116.0842570,116.2316254,115.4842567,115.5526778,4912
DJ.W1FIN,D,20161229,000000,115.4947830,115.7316252,115.3263619,115.5632041,5410
DJ.W1FIN,D,20161230,000000,115.6000462,116.1842570,115.6000462,115.9421516,5565
