<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
VTBR,D,20160205,000000,0.0717500,0.0724400,0.0709000,0.0711500,11150510000
VTBR,D,20160208,000000,0.0713400,0.0715500,0.0695200,0.0697500,11127400000
VTBR,D,20160209,000000,0.0696600,0.0709600,0.0683300,0.0684600,18830100000
VTBR,D,20160210,000000,0.0687000,0.0699300,0.0678200,0.0694000,12387090000
VTBR,D,20160211,000000,0.0689300,0.0691800,0.0665400,0.0679400,21968900000
VTBR,D,20160212,000000,0.0683400,0.0694800,0.0681700,0.0693000,10189160000
VTBR,D,20160215,000000,0.0704100,0.0711100,0.0698500,0.0706000,11687350000
VTBR,D,20160216,000000,0.0712000,0.0717000,0.0700300,0.0704600,13136920000
VTBR,D,20160217,000000,0.0703000,0.0717000,0.0697300,0.0713200,13307450000
VTBR,D,20160218,000000,0.0717500,0.0739000,0.0715700,0.0735500,22153160000
VTBR,D,20160219,000000,0.0725800,0.0732500,0.0719000,0.0727000,13238860000
VTBR,D,20160220,000000,0.0727900,0.0732000,0.0722600,0.0723000,2834030000
VTBR,D,20160222,000000,0.0723500,0.0737800,0.0722200,0.0733000,5090460000
VTBR,D,20160224,000000,0.0725700,0.0729400,0.0708200,0.0717500,13211710000
