<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RUBEUR,D,20161109,000000,0.0141790,0.0143060,0.0136490,0.0142960,307
RUBEUR,D,20161110,000000,0.0143130,0.0144160,0.0139560,0.0139740,313
RUBEUR,D,20161111,000000,0.0140090,0.0141410,0.0136820,0.0139840,306
RUBEUR,D,20161112,000000,0.0139830,0.0139830,0.0138940,0.0138940,18
RUBEUR,D,20161113,000000,0.0139570,0.0139960,0.0139210,0.0139590,20
RUBEUR,D,20161114,000000,0.0139610,0.0141510,0.0139110,0.0140600,317
RUBEUR,D,20161115,000000,0.0140640,0.0144810,0.0139630,0.0144800,318
RUBEUR,D,20161116,000000,0.0144740,0.0144950,0.0141850,0.0144360,310
RUBEUR,D,20161117,000000,0.0144360,0.0145210,0.0143120,0.0144720,309
RUBEUR,D,20161118,000000,0.0144590,0.0145630,0.0144080,0.0145410,309
RUBEUR,D,20161119,000000,0.0145340,0.0145670,0.0144510,0.0145550,19
RUBEUR,D,20161120,000000,0.0145220,0.0145430,0.0145220,0.0145350,6
RUBEUR,D,20161121,000000,0.0145480,0.0147110,0.0144970,0.0146800,311
RUBEUR,D,20161122,000000,0.0146630,0.0147750,0.0146250,0.0147450,308
RUBEUR,D,20161123,000000,0.0147130,0.0147880,0.0145440,0.0146610,310
